shopId,shopName,shopLatitude,shopLongitude,SDAddress,SDCategory,SDConsumption,SDTelephone,SDRate,SDDeliciousRate,SDServiceRate,SDEnvRate,SDRateCount,SDWatchCount,SDBookmarkCount,shopUrl
1184300,??????,24.7563431,121.7522142,???????????39?,????,75,03-935-8909,40,10,10,10,1,1606,0,http://www.ipeen.com.tw/shop/1184300
33985,???,24.75672001,121.758183,???????????263?,?????,85,03-935-6316,45,15,15,10,4,6885,0,http://www.ipeen.com.tw/shop/33985
585355,?????,24.67221201,121.774118,?????????11?(?????????),????,NULL,03-954-5829,40,15,5,10,1,4373,0,http://www.ipeen.com.tw/shop/585355
605112,???????,24.67953301,121.767454,?????????82?,????,NULL,03-955-1722,40,10,10,10,1,4208,0,http://www.ipeen.com.tw/shop/605112
606516,???????,24.68146502,121.76815,?????????154?,????,15,03-954-2583,40,10,10,10,1,4418,0,http://www.ipeen.com.tw/shop/606516
155981,?????,24.67693501,121.76815,?????????????,???,40,None,40,15,13,10,2,3837,0,http://www.ipeen.com.tw/shop/155981
156055,????,24.67458901,121.7719841,???????????122?,??,50,None,40,20,15,15,1,6032,0,http://www.ipeen.com.tw/shop/156055
156063,????,24.684428,121.767776,???????????146?,???,220,03-953-3132,40,15,10,10,2,8545,0,http://www.ipeen.com.tw/shop/156063
147961,????,24.67602601,121.767552,???????????,????,NULL,None,40,15,5,5,1,5437,0,http://www.ipeen.com.tw/shop/147961
139911,?????,24.67291851,121.7679814,?????????66?,????,NULL,03-954-4011,40,10,10,10,1,5678,0,http://www.ipeen.com.tw/shop/139911
139971,????????,24.67668331,121.766925,????????????????,????,NULL,None,40,5,15,5,1,4664,0,http://www.ipeen.com.tw/shop/139971
47795,???,24.64561702,121.731151,????????????30?,????,130,03-951-1316,40,10,10,5,1,9241,0,http://www.ipeen.com.tw/shop/47795
95364,?????,24.44046901,121.380003,??????????????152?,????,NULL,03-980-9256,40,10,10,10,1,15395,0,http://www.ipeen.com.tw/shop/95364
82565,QQ?-???,24.67574201,121.769182,?????????102????,????,50,None,40,10,10,10,1,6944,0,http://www.ipeen.com.tw/shop/82565
82573,????,24.67601502,121.767815,?????????(????),????,15,None,40,10,10,10,1,7420,0,http://www.ipeen.com.tw/shop/82573
113931,??????,24.74684401,121.751577,?????????165?,????,15,03-931-2673,40,10,10,10,1,8498,0,http://www.ipeen.com.tw/shop/113931
74427,???,24.94195601,121.892426,???????????,????,NULL,None,40,5,10,5,1,7183,0,http://www.ipeen.com.tw/shop/74427
68116,????,24.754852,121.750711,???????????38?6?4?-(????4????),?? ????,535,03-910-1011,40,20,10,10,2,8433,0,http://www.ipeen.com.tw/shop/68116
24563,????????,24.58230601,121.864836,?????????31?,????,35,03-995-1658,40,15,15,15,3,9876,0,http://www.ipeen.com.tw/shop/24563
1036684,?????,24.67749971,121.7675076,???????????????,??,40,None,40,15,15,10,1,2671,0,http://www.ipeen.com.tw/shop/1036684
1037448,??????,24.6751528,121.7688595,?????????,???,105,None,40,15,15,10,1,2339,0,http://www.ipeen.com.tw/shop/1037448
1035418,???,24.6804931,121.7678583,?????????122?,?????,NULL,None,40,10,15,10,1,2515,0,http://www.ipeen.com.tw/shop/1035418
1036120,??-??,24.66167261,121.621809,???????????295?,????,NULL,None,40,10,10,10,1,2183,0,http://www.ipeen.com.tw/shop/1036120
1029154,?????,24.5823725,121.8666349,?????????73?,??????,NULL,03-996-3985,40,15,5,5,1,2228,0,http://www.ipeen.com.tw/shop/1029154
1044678,?????,24.67339652,121.7593119,???????????218?,???????,35,0915-492-365,40,10,10,10,1,2335,0,http://www.ipeen.com.tw/shop/1044678
1025976,??????,24.67515281,121.7688595,????????????????(?????1047??),???????,35,0932-265-504,40,15,15,5,1,2273,0,http://www.ipeen.com.tw/shop/1025976
1056072,??????-?????,24.59602001,121.849881,???????????126?,??? ??,85,03-9973977,45,15,10,5,2,5229,0,http://www.ipeen.com.tw/shop/1056072
1057320,???????,24.74860422,121.7508086,???????????105?,???,350,03-931-2801,40,10,15,5,1,1628,0,http://www.ipeen.com.tw/shop/1057320
1065056,????,24.67560601,121.7708337,??????????????,????,75,None,40,15,15,20,1,1468,0,http://www.ipeen.com.tw/shop/1065056
946716,????????,24.70717102,121.821993,?????????25?,???????,150,03-960-5349,40,15,10,10,1,5339,0,http://www.ipeen.com.tw/shop/946716
995476,?????,24.67808702,121.770567,????????????????????????,??,50,None,40,15,15,15,1,2964,0,http://www.ipeen.com.tw/shop/995476
997756,????,24.68034861,121.7624427,?????????557-10?,????,65,03-961-0485,40,10,10,5,1,2713,0,http://www.ipeen.com.tw/shop/997756
33362,???,24.74502901,121.752064,?????????57?,????,180,03-935-6648,35,10,15,15,2,14380,8,http://www.ipeen.com.tw/shop/33362
43241,??????-??????,24.75127923,121.7379913,?????????319?,????,172,None,40,12,9,9,4,12447,7,http://www.ipeen.com.tw/shop/43241
149863,???????????,24.74657102,121.753908,?????????25?,????,30,0912-254-854,35,20,5,5,1,11418,7,http://www.ipeen.com.tw/shop/149863
104184,???????,24.796997,121.754413,????????????80-1?,???????,215,03-928-3168,40,10,10,5,2,5391,6,http://www.ipeen.com.tw/shop/104184
592248,FEED-ME,24.745024,121.7442292,???????????143?,????,152,03-931-1311,35,5,5,10,1,8986,6,http://www.ipeen.com.tw/shop/592248
589362,??????,24.67288071,121.7670877,??????????196?,????,50,03-957-3455,35,10,5,5,1,8312,6,http://www.ipeen.com.tw/shop/589362
601518,????,24.747094,121.721299,?????????40?,????,NULL,039-325-239,40,15,15,5,3,7920,5,http://www.ipeen.com.tw/shop/601518
580891,??????,24.68133372,121.7694895,?????????179?,??????,105,03-956-3788,35,10,5,5,1,19878,5,http://www.ipeen.com.tw/shop/580891
62467,????,24.8589486,121.8228006,???????????????,????,25,None,35,15,13,5,3,9113,5,http://www.ipeen.com.tw/shop/62467
62726,???????,24.67483501,121.77185,?????????46?,????,100,03-956-9585,35,10,5,5,1,9445,5,http://www.ipeen.com.tw/shop/62726
107711,????,24.85970602,121.824611,?????????173?1?,????,75,0985-704-300,40,15,10,10,3,4947,5,http://www.ipeen.com.tw/shop/107711
183,?????,24.82809401,121.772118,?????????23??1,????,NULL,03-988-7466,35,10,8,8,2,9951,5,http://www.ipeen.com.tw/shop/183
970306,?????-????,24.62421802,121.834161,?????????185?,??????,70,03-990-5002,35,20,20,5,1,6838,5,http://www.ipeen.com.tw/shop/970306
964894,????,24.673786,121.763993,?????????????212?,????,50,None,35,15,15,10,1,3602,5,http://www.ipeen.com.tw/shop/964894
1068914,???-???????,24.7520836,121.7480747,?????????252?,??,NULL,03-935-4088,35,15,15,15,1,4199,5,http://www.ipeen.com.tw/shop/1068914
608150,???,24.59465401,121.842083,??????,??????,80,None,35,10,15,15,1,3603,4,http://www.ipeen.com.tw/shop/608150
47832,???????,24.67594129,121.7687702,?????????(????1109??),????,50,None,35,10,10,8,2,9089,4,http://www.ipeen.com.tw/shop/47832
64423,?????,24.6850875,121.775558,?????????????,????,35,None,35,10,10,5,1,8174,4,http://www.ipeen.com.tw/shop/64423
666358,???????,24.66737901,121.656686,???????????316?,????,95,03-989-5218,35,0,0,0,1,7210,3,http://www.ipeen.com.tw/shop/666358
580024,??????,24.67886411,121.757858,?????????77?,????,360,None,35,10,5,5,1,14171,3,http://www.ipeen.com.tw/shop/580024
629346,21??,24.67695501,121.766522,?????????37-9?,???,35,None,40,15,15,15,3,8022,3,http://www.ipeen.com.tw/shop/629346
784342,????,24.67017901,121.769357,??????????97?,????,44,03-956-6193,35,10,10,5,1,5698,3,http://www.ipeen.com.tw/shop/784342
85002,?yutaka,24.753916,121.751692,???????????38?6?,???,280,03-932-0880,35,10,10,10,1,10379,3,http://www.ipeen.com.tw/shop/85002
59670,???????,24.758005,121.758456,?????????11-4?,?????,35,None,35,5,10,10,1,7586,3,http://www.ipeen.com.tw/shop/59670
61241,??????-??????,24.75459002,121.75148,???????????38?2?B2,??????,150,03-932-4570,35,10,10,10,1,10186,3,http://www.ipeen.com.tw/shop/61241
118204,?????,24.58479602,121.870731,???????????????6?,????,250,03-996-9369,35,20,10,5,3,12210,3,http://www.ipeen.com.tw/shop/118204
1049384,????-?????????,24.75485241,121.750711,???????????38?6?4?,?? ????,781,03-932-4288,35,10,5,5,1,2748,3,http://www.ipeen.com.tw/shop/1049384
581191,???,24.75786971,121.7548088,?????????????,????,20,None,35,15,10,5,1,5758,2,http://www.ipeen.com.tw/shop/581191
620960,??????,24.76051502,121.752694,??????????146?,?????,73,None,40,15,15,15,2,3789,2,http://www.ipeen.com.tw/shop/620960
623982,TODO??????,24.63447732,121.7919021,?????????108?,????,74,03-959-5277,40,15,15,5,2,6248,2,http://www.ipeen.com.tw/shop/623982
32141,?????????-Dante-Coffee-?????,24.746877,121.742765,?????????100?,???,85,03-933-3885,40,10,15,15,2,11630,2,http://www.ipeen.com.tw/shop/32141
94309,????-Cueifong-Villa,24.54982061,121.5141615,????????34?,????,NULL,0963-357-199,35,5,10,10,1,10547,2,http://www.ipeen.com.tw/shop/94309
89294,??????,24.82290402,121.770358,???????????172?,????,72,039-885004,35,12,7,9,3,11033,2,http://www.ipeen.com.tw/shop/89294
39150,????COFFEE-SHOP,24.57746501,121.869741,????????????11?2?,????,190,03-995-5475,35,10,15,15,1,29362,2,http://www.ipeen.com.tw/shop/39150
1027250,??,24.74668021,121.7425461,?????????67?,????,198,03-932135,35,10,5,10,1,3062,2,http://www.ipeen.com.tw/shop/1027250
961130,????,24.78717882,121.7597646,????????????46?,????,30,None,35,15,15,10,1,5192,2,http://www.ipeen.com.tw/shop/961130
998300,????,24.74683692,121.7498608,?????????246?,????,NULL,03-936-0246,35,10,10,10,2,4903,2,http://www.ipeen.com.tw/shop/998300
30376,????,24.66688702,121.654341,???????????388?,????,150,03-989-5623,35,10,10,5,1,14378,1,http://www.ipeen.com.tw/shop/30376
99000,??????????,24.63387302,121.79291,?????????109?,???????,50,03-959-1479,35,15,15,10,1,13304,1,http://www.ipeen.com.tw/shop/99000
148347,?????,24.676256,121.769565,???????????????,????,80,None,35,5,5,5,1,6071,1,http://www.ipeen.com.tw/shop/148347
47025,??????,24.68508751,121.775558,?????????27?,????,NULL,03-957-2317,35,10,5,5,1,11239,1,http://www.ipeen.com.tw/shop/47025
46536,?????,24.58238402,121.866176,?????????82?,????,NULL,03-996-2473,35,5,5,5,3,12519,1,http://www.ipeen.com.tw/shop/46536
59521,????,24.753671,121.75056,???????????6? (??????),???,120,03-910-1011,35,10,5,15,1,8630,1,http://www.ipeen.com.tw/shop/59521
114719,???,24.82749001,121.772374,???????????118?,????,NULL,0933-103-013,35,10,8,5,2,7089,1,http://www.ipeen.com.tw/shop/114719
72477,?????,24.750821,121.741123,???????????107?,????,NULL,03-932-6628,35,5,5,5,1,11491,1,http://www.ipeen.com.tw/shop/72477
68115,???,24.75485202,121.750711,???????????38?6?4?-(????4????),????,130,None,35,5,15,5,1,6888,1,http://www.ipeen.com.tw/shop/68115
68118,???,24.75391602,121.751692,???????????38?6?4?(?????),????,120,None,35,5,5,5,1,8032,1,http://www.ipeen.com.tw/shop/68118
1020284,??????,24.82804932,121.7728273,???????????140?,??,80,03-988-8534,35,5,5,10,1,2310,1,http://www.ipeen.com.tw/shop/1020284
1011108,?????????,24.74883301,121.748038,?????????2?71?,???????,25,None,35,10,5,5,1,4184,1,http://www.ipeen.com.tw/shop/1011108
1016732,????????,24.67252502,121.760433,?????????12-1?,???????,NULL,03-961-1668,35,10,10,10,2,2243,1,http://www.ipeen.com.tw/shop/1016732
992118,???????,24.82689282,121.7740161,?????????2?176?,??????,100,None,35,10,5,5,1,3008,1,http://www.ipeen.com.tw/shop/992118
988964,???????,24.6566031,121.779116,?????????178????,??????,43,None,35,15,15,10,1,4665,1,http://www.ipeen.com.tw/shop/988964
1067828,????,24.7463347,121.7492979,???????????78??,????,NULL,03-935-6486,35,10,5,10,1,2733,1,http://www.ipeen.com.tw/shop/1067828
1070224,??????,24.66616101,121.652523,?????????1? (???),???????,NULL,0987-944-887,35,20,10,10,1,1686,1,http://www.ipeen.com.tw/shop/1070224
1071196,????-???,24.67766961,121.7665678,?????????87?,????,NULL,03-956-9038,35,10,15,10,1,6591,1,http://www.ipeen.com.tw/shop/1071196
1075172,??-?-??,24.6892373,121.770149,???????????485?,?????,NULL,03-956-6222,35,10,15,10,1,5335,0,http://www.ipeen.com.tw/shop/1075172
631188,??????,24.68948402,121.765171,???????????178?,??? ??,NULL,None,35,10,5,10,1,5336,0,http://www.ipeen.com.tw/shop/631188
148667,?????????-???,24.85481002,121.822557,???????????275?,????,38,03-997-9358,35,8,10,8,2,5257,0,http://www.ipeen.com.tw/shop/148667
156625,???cafe,24.676107,121.766453,?????????26?,???????,NULL,03-957-3887,35,5,10,5,1,4451,0,http://www.ipeen.com.tw/shop/156625
49483,???????-?????,24.68558701,121.824053,???????????201?,????,100,0932-164-616,35,5,15,10,1,10633,0,http://www.ipeen.com.tw/shop/49483
53638,???-???,24.77446358,121.6986204,?????????42?,????,60,None,35,5,5,10,1,6770,0,http://www.ipeen.com.tw/shop/53638
93654,??Stay,24.64010301,121.586912,??????????458?,?????,NULL,03-989-3678,35,10,10,5,1,7884,0,http://www.ipeen.com.tw/shop/93654
114512,??????????,24.74521,121.725983,???????????236?,????,40,None,35,10,10,10,1,5422,0,http://www.ipeen.com.tw/shop/114512
69790,?????,24.67603876,121.7677295,?????????1112?,????,NULL,0919-292-195,35,5,10,5,1,3767,0,http://www.ipeen.com.tw/shop/69790
1029958,?????,24.68273401,121.7712,?????????????121?,????,NULL,03-954-4766,35,15,15,5,1,2372,0,http://www.ipeen.com.tw/shop/1029958
1026500,??????,24.6721744,121.7562233,?????????249?,????,150,03-961-0743,35,15,15,10,1,2696,0,http://www.ipeen.com.tw/shop/1026500
1059382,????????-???,24.75779331,121.7566035,??????????50?1?(?????),??,447,03-936-1608,35,10,10,5,1,2190,0,http://www.ipeen.com.tw/shop/1059382
972480,???????,24.68391051,121.8030079,?????????,?????,45,None,35,15,10,5,1,3871,0,http://www.ipeen.com.tw/shop/972480
984130,???????,24.6744537,121.7677624,?????????92?,???,240,03-956-4744,35,10,5,5,2,2652,0,http://www.ipeen.com.tw/shop/984130
921078,Wild-Kids-???????,24.6785171,121.794292,??????????50?,???,400,None,35,10,5,10,2,6868,10,http://www.ipeen.com.tw/shop/921078
969538,????????,24.74736602,121.735596,?????????3?531?,????,35,03-935-2898,35,8,3,3,3,6268,8,http://www.ipeen.com.tw/shop/969538
936528,???,24.67671401,121.766351,?????????29-2?,??????,160,03-955-2280,35,8,10,10,3,4743,7,http://www.ipeen.com.tw/shop/936528
629706,??????-???,24.8234711,121.770569,???????????198?,??????,280,03-988-0656,35,15,5,5,2,7576,6,http://www.ipeen.com.tw/shop/629706
73516,???,24.58317801,121.864923,?????????145?,?????,350,03-995-5770,35,8,5,8,4,9608,4,http://www.ipeen.com.tw/shop/73516
43845,?????,24.595807,121.843599,???????????280?,????,35,03-996-2687,35,8,8,8,3,13322,3,http://www.ipeen.com.tw/shop/43845
52741,??????,24.67738545,121.7684247,?????????8-1?,????,50,03-957-1732,35,10,5,10,2,4991,2,http://www.ipeen.com.tw/shop/52741
113553,????,24.75014711,121.773157,?????????13?-50,????,200,03-937-3132,35,12,10,10,6,9211,2,http://www.ipeen.com.tw/shop/113553
59524,??????,24.74839599,121.7499671,?????????,????,23,03-936-6251,35,10,10,5,3,8463,1,http://www.ipeen.com.tw/shop/59524
58396,???????,24.82692202,121.77405,???????????178?(??????),????,183,0932-451-089,35,7,9,7,3,17215,1,http://www.ipeen.com.tw/shop/58396
999462,????????-?????,24.82710111,121.774867,?????????15?,???,NULL,03-987-5686,35,10,5,10,2,3795,1,http://www.ipeen.com.tw/shop/999462
1064344,?????????,24.67808702,121.770567,??????????,????,40,None,35,10,8,8,2,1514,0,http://www.ipeen.com.tw/shop/1064344
48613,?????-?????,24.67606314,121.7683089,?????????(?????),????,88,None,35,5,5,5,3,8958,1,http://www.ipeen.com.tw/shop/48613
1166627,????,24.7604119,121.751904,??????????171-2?,?????,NULL,03-935-5158,0,0,0,0,4,4428,17,http://www.ipeen.com.tw/shop/1166627
66004,?????,24.75417602,121.747034,?????????29?,????,25,039-331586,25,0,0,5,1,6845,0,http://www.ipeen.com.tw/shop/66004
1149266,??????,24.83879972,121.7906043,???????????5?,??,55,03-988-6600,50,20,20,20,2,2818,8,http://www.ipeen.com.tw/shop/1149266
1161932,BLACK-HOUSE-CAFE-????,24.84446631,121.8074074,?????????616?235?47?,???,NULL,03-988-7966,45,15,15,15,3,3206,18,http://www.ipeen.com.tw/shop/1161932
618934,?????,24.72315701,121.767606,???????????2?,???,275,03-925-6286,0,0,0,0,2,1370577,16,http://www.ipeen.com.tw/shop/618934
600110,??????,24.74483602,121.746285,???????????61?,????,223,03-931-1123,0,0,0,0,4,7742,8,http://www.ipeen.com.tw/shop/600110
1059448,????-Une-cuisine-blanche,24.7501581,121.7511291,???????????16?11?,???????,NULL,0963-872-842,0,0,0,0,2,3364,15,http://www.ipeen.com.tw/shop/1059448
1067152,????-small-house-18,24.75920001,121.7520581,?????????18?,????,NULL,03-932-5534,0,0,0,0,2,4499,15,http://www.ipeen.com.tw/shop/1067152
1050786,?????-??????,24.85000602,121.816628,???????????730?,????,430,03-977-0665,0,0,0,0,10,6648,10,http://www.ipeen.com.tw/shop/1050786
1024652,??????,24.69299051,121.7730027,???????????58?,????,NULL,None,0,0,0,0,2,3769,13,http://www.ipeen.com.tw/shop/1024652
1065318,?????-Le-KIWI-Café,24.73769841,121.7552546,?????????99?,????,234,03-925-3348,0,0,0,0,2,6957,12,http://www.ipeen.com.tw/shop/1065318
1022212,????????,24.76742652,121.7539788,?????????52?,????,30,0939-224-250,0,0,0,0,1,8353,23,http://www.ipeen.com.tw/shop/1022212
31757,?????,24.75956401,121.750307,?????????90?,????,318,03-932-3363,0,0,0,0,4,13725,5,http://www.ipeen.com.tw/shop/31757
31860,????????,24.684858,121.797065,???????????438?,????,53,03-960-3342,0,0,0,0,2,20610,8,http://www.ipeen.com.tw/shop/31860
1008082,????????,24.74720321,121.7426657,?????????81?,????,NULL,None,0,0,0,0,2,4810,8,http://www.ipeen.com.tw/shop/1008082
623668,????,24.74583111,121.786567,?????????143-1?,???,139,039-383-277,0,0,0,0,3,6345,5,http://www.ipeen.com.tw/shop/623668
1028130,???????,24.75743122,121.7527826,???????????96?,????,NULL,None,0,0,0,0,1,7274,14,http://www.ipeen.com.tw/shop/1028130
49293,????,24.67506902,121.763787,???????????36?,??????,70,03-954-6370,0,0,0,0,2,12203,7,http://www.ipeen.com.tw/shop/49293
958792,????????????,24.5966151,121.8472246,?????????301?2?,????,1000,03-996-6666,0,0,0,0,2,3062,7,http://www.ipeen.com.tw/shop/958792
976634,??????,24.59753932,121.8522969,??????????1-7?,????,236,0985-685-172,0,0,0,0,4,7575,4,http://www.ipeen.com.tw/shop/976634
1184855,??,24.6733965,121.7593119,???????????218?,???,NULL,None,45,15,15,15,1,1457,1,http://www.ipeen.com.tw/shop/1184855
1184672,???,24.6743275,121.7709248,?????????72?,???,250,03-956-6656,45,20,20,20,1,986,0,http://www.ipeen.com.tw/shop/1184672
580311,???????,24.750218,121.744373,????????????395?,????,300,03-933-0909,0,20,15,15,1,5549,10,http://www.ipeen.com.tw/shop/580311
159,????????,24.59562684,121.8533663,?????????1?,????,300,03-995-4419,0,0,0,0,3,9777,10,http://www.ipeen.com.tw/shop/159
24543,SOSO??,24.68644201,121.752313,?????????156?6?,????,400,03-955-2990,0,0,0,0,1,31792,10,http://www.ipeen.com.tw/shop/24543
1023882,????,24.76281502,121.815622,???????????401?,????,55,None,0,0,0,0,1,5261,10,http://www.ipeen.com.tw/shop/1023882
1061440,????,24.79339341,121.7627745,???????????322?,???,NULL,03-928-5332,0,0,0,0,1,3936,10,http://www.ipeen.com.tw/shop/1061440
1062082,???,24.6778121,121.7591417,?????????12-4?,???,NULL,03-951-0566,0,0,0,0,1,6573,10,http://www.ipeen.com.tw/shop/1062082
1072216,??-?????,24.7639372,121.7574291,??????????93?,????,NULL,03-931-2558,0,0,0,0,1,1627,10,http://www.ipeen.com.tw/shop/1072216
1079370,????-1??,24.75525201,121.756223,????????????38-1?,??????,99,None,0,0,0,0,2,11930,6,http://www.ipeen.com.tw/shop/1079370
97433,???????-??????,24.67545801,121.768832,?????????93?(????7-11???),????,69,0980-561-105,0,0,0,0,3,6027,5,http://www.ipeen.com.tw/shop/97433
579274,??????????,24.67572302,121.7689602,?????????90??(????),????,90,03-957-7168,0,0,0,0,2,533500,5,http://www.ipeen.com.tw/shop/579274
113345,??????????????-???,24.67883011,121.769446,?????????150?,????,482,03-955-9933,0,0,0,0,2,24369,5,http://www.ipeen.com.tw/shop/113345
94857,????????-????????,24.5966851,121.8499049,???????????????29?,?? ????,50,03-995-3029,0,0,0,0,1,7304,9,http://www.ipeen.com.tw/shop/94857
1024130,???????,24.66741882,121.6522218,?????????36?,?????,30,03-989-5272,0,0,0,0,1,5917,9,http://www.ipeen.com.tw/shop/1024130
1006286,????,24.668013,121.7727056,???????????696?,??????,575,None,0,0,0,0,6,3335,9,http://www.ipeen.com.tw/shop/1006286
142643,??????,24.67103202,121.752266,?????????78?,????,175,03-951-9216,0,0,0,0,3,5696,3,http://www.ipeen.com.tw/shop/142643
65198,????????-????????-?????,24.73262301,121.736525,?????????2-39?,???,330,03-925-5137,0,0,0,0,1,18715,8,http://www.ipeen.com.tw/shop/65198
24624,??????????,24.62535701,121.676019,????????????46??1,???,2200,03-961-4198,0,0,0,0,1,32057,8,http://www.ipeen.com.tw/shop/24624
1021062,???,24.68003951,121.7736346,?????????1-7?,???,250,03-954-3397,0,0,0,0,1,5581,8,http://www.ipeen.com.tw/shop/1021062
928906,NU-PASTA-???,24.75505702,121.756797,?????????22?,????,171,03-932-5060,0,0,0,0,2,6410,8,http://www.ipeen.com.tw/shop/928906
1014314,?????,24.70168021,121.7564685,???????????542?,?????,NULL,03-965-8285,0,0,0,0,1,3787,8,http://www.ipeen.com.tw/shop/1014314
80765,?????????,24.74908601,121.7286,???????????100?55?,???,428,03-922-8520,0,0,0,0,2,13908,4,http://www.ipeen.com.tw/shop/80765
937024,???,24.59680511,121.855912,??????????1-5?,?????,17,None,0,0,0,0,2,2138,4,http://www.ipeen.com.tw/shop/937024
152905,????,24.744197,121.750805,?????????16-1?,?????,35,None,0,0,0,0,1,3245,7,http://www.ipeen.com.tw/shop/152905
95256,????????,24.74665701,121.749664,?????????253?,????,25,None,0,0,0,0,1,7019,7,http://www.ipeen.com.tw/shop/95256
83452,Feel-?????,24.67187702,121.751225,????????????90?61?,??????,500,03-961-1693,0,0,0,0,1,10933,7,http://www.ipeen.com.tw/shop/83452
58373,O-LA,24.74566098,121.739798,???????????100?6?,????,NULL,03-936-9699,0,0,0,0,1,6373,7,http://www.ipeen.com.tw/shop/58373
62328,????,24.82684501,121.773962,???????????172?,???,NULL,03-987-4295,0,0,0,0,1,15884,7,http://www.ipeen.com.tw/shop/62328
73348,????????,24.85777501,121.822922,????????????99?,????,NULL,03-977-4766,0,0,0,0,1,8169,7,http://www.ipeen.com.tw/shop/73348
1063308,On-the-way????,24.75973022,121.7529826,???????????165?,???,NULL,03-936-5556,0,0,0,0,2,465231,7,http://www.ipeen.com.tw/shop/1063308
948046,?????????,24.8285407,121.7720713,?????????24?4?,???,284,03-988-8468,0,0,0,0,1,453680,7,http://www.ipeen.com.tw/shop/948046
579380,????????,24.67749972,121.7675076,??????????????,????,35,0982-728-092,0,0,0,0,1,2991,6,http://www.ipeen.com.tw/shop/579380
46678,?????-?????,24.82788502,121.773789,?????????51?,????,268,03-988-8338,0,0,0,0,1,17707,6,http://www.ipeen.com.tw/shop/46678
108469,???????,24.780709,121.742503,????????????56?,??????,NULL,None,0,0,0,0,1,8983,6,http://www.ipeen.com.tw/shop/108469
1048550,??????,24.75808671,121.7515034,???????????????38?,????,NULL,None,0,0,0,0,1,1283,6,http://www.ipeen.com.tw/shop/1048550
1052328,?????????,24.75609862,121.7468079,?????????76?,????,NULL,03-936-9176,0,0,0,0,1,3302,6,http://www.ipeen.com.tw/shop/1052328
1009148,????,24.67528331,121.7688173,???????????268?,??????,NULL,None,0,0,0,0,1,2329,6,http://www.ipeen.com.tw/shop/1009148
996440,Paoma-Cafe-????,24.83067311,121.773133,??????????116?12?,???,500,03-987-0789,0,0,0,0,1,3810,6,http://www.ipeen.com.tw/shop/996440
1067760,???-??????,24.74375401,121.748078,?????????70?,???????,NULL,03-935-1908,0,0,0,0,1,3333,6,http://www.ipeen.com.tw/shop/1067760
1094735,????-HaoHaoKaffe,24.67255301,121.765275,?????????32?,???,250,03-955-8281,0,0,0,0,2,1639,4,http://www.ipeen.com.tw/shop/1094735
1079720,??????,24.67600522,121.7727325,?????????100?,???,300,0919-214-168,40,10,15,15,2,6790,4,http://www.ipeen.com.tw/shop/1079720
95917,??????,24.675756,121.769061,????????????????????,????,30,0939-143-747,0,0,0,0,2,9123,3,http://www.ipeen.com.tw/shop/95917
1039206,??,24.6263701,121.742262,????????????73?33?,???,292,03-958-5907,0,0,0,0,2,3622,3,http://www.ipeen.com.tw/shop/1039206
1120544,????-?????,24.82887741,121.7716053,?????????32?,??????,142,None,0,0,0,0,3,2104,2,http://www.ipeen.com.tw/shop/1120544
1171709,??????,24.6141429,121.8297315,??????????309?,??????,NULL,03-960-6666,0,0,0,0,1,1819,7,http://www.ipeen.com.tw/shop/1171709
543070,??????????-???????,24.83118001,121.776322,?????????16-1?,????,150,0975-328-779,0,0,0,0,2,1071562,5,http://www.ipeen.com.tw/shop/543070
579364,???,24.8166667,121.7666667,???????????158?,??????,180,03-988-1265,0,20,15,10,1,11330,5,http://www.ipeen.com.tw/shop/579364
118735,??????,24.74516701,121.748618,???????????8?,??????,130,03-935-4748,0,0,0,0,1,4126,5,http://www.ipeen.com.tw/shop/118735
71950,????????,24.59609601,121.849356,???????????130?,????,90,03-995-2198,0,0,0,0,2,7400,5,http://www.ipeen.com.tw/shop/71950
1038038,?????,24.67547661,121.8158996,?????????311?43?,??????,NULL,None,0,0,0,0,1,3889,5,http://www.ipeen.com.tw/shop/1038038
1029786,PLZ-Cafe,24.75504001,121.748092,?????????58-1?,???,328,039-352-200,0,0,0,0,2,2900,5,http://www.ipeen.com.tw/shop/1029786
1040906,????,24.75531702,121.7642556,?????????38-7?,????,NULL,03-938-1139,0,0,0,0,1,4379,5,http://www.ipeen.com.tw/shop/1040906
1051226,??8,24.7834776,121.7215133,????????????50-2?3?,????,350,03-928-8216,0,0,0,0,1,8007,5,http://www.ipeen.com.tw/shop/1051226
981104,CACAO-D-O-R??????????,24.746403,121.742463,?????????55?,?????,NULL,None,0,20,15,15,2,4355,5,http://www.ipeen.com.tw/shop/981104
1001828,???????,24.89123891,121.850646,???????????480?,????,455,None,0,0,0,0,1,8402,5,http://www.ipeen.com.tw/shop/1001828
586193,???????,24.82763202,121.773132,?????????6-2?,??,40,03-987-3319,0,0,0,0,2,5433,4,http://www.ipeen.com.tw/shop/586193
598030,????????,24.77786901,121.700872,????????????19-20?,????,140,None,0,0,0,0,1,2545,4,http://www.ipeen.com.tw/shop/598030
632072,??????,24.66664101,121.7676868,???????????371?,??,NULL,None,0,0,0,0,1,3388,4,http://www.ipeen.com.tw/shop/632072
84737,?????????,24.75740302,121.756224,??????????47?,??????,105,03-935-3930,0,0,0,0,1,5569,4,http://www.ipeen.com.tw/shop/84737
61737,?????,24.66614651,121.5919409,???????????????2?,????,90,03-980-9806#626,0,0,0,0,1,10086,4,http://www.ipeen.com.tw/shop/61737
